"Opened Date","File Number","Sales Rep","Client Name","Product Type","Prod Type","Primary Property Address","File Status ","Closed Date","Sent To External Accounting","Loan Amount","Sales Price"
"Sep 9, 2021","10245047","Scott & Angeline","West One Capital Group","Loan: Title and Escrow (N)","Loan","1039 Ladera Court, Vista, CA  92083","Closed","Oct 27, 2021","","501352.00","0.00"
"Sep 9, 2021","10245050","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","18224 East Benbow Street, Covina, CA  91722","Closed","Sep 29, 2021","","540000.00","0.00"
"Sep 9, 2021","10245051","Scott & Angeline","West One Capital Group","Loan: Title and Escrow (N)","Loan","29841 Blue Water Way, Menifee, CA  92584","Cancelled","Dec 9, 2021","","464000.00","0.00"
"Sep 9, 2021","10245054","Mike Johnson","Front Door Funding","Loan: Title Only (Outside Escrow) (N)","Loan","2529 Vine Hill Court, Napa, CA  94558","Closed","Dec 21, 2021","Dec 17, 2021","265000.00","0.00"
"Sep 9, 2021","10245058","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","3748 Bilberry Road, San Bernardino, CA  92407","Closed","Oct 26, 2021","","464700.00","0.00"
"Sep 9, 2021","10245060","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","804 Keenan Street, Montebello, CA  90640","Closed","Feb 23, 2022","","308000.00","0.00"
"Sep 9, 2021","10245063","Linda Ruiz","Newcomer Escrow, Inc.","Loan: Title Only (Outside Escrow)","Loan","24341 Quapaw Trail, Moreno Valley, CA  92557","Closed","Nov 4, 2021","Nov 3, 2021","270000.00","0.00"
"Sep 10, 2021","10245069","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","103 Mohr Street, Lake Elsinore, CA  92530","Closed","Oct 16, 2021","","300000.00","0.00"
"Sep 10, 2021","10245069","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","103 Mohr Street, Lake Elsinore, CA  92530","Closed","Oct 16, 2021","Oct 15, 2021","300000.00","0.00"
"Sep 10, 2021","10245070","Team Meza","Green Forest Escrow","Loan: Title Only (Outside Escrow)","Loan","11463 Liggett Street, Norwalk, CA  90650","Closed","Feb 16, 2022","Dec 27, 2021","509000.00","0.00"
"Sep 10, 2021","10245077","Team Meza","United Escrow","Loan: Title Only (Outside Escrow)","Loan","35918 55th Street East, Palmdale, CA  93552","Policy Issued","","Oct 18, 2021","371000.00","0.00"
"Sep 10, 2021","10245083","In House - SoCal Ventura","Bloom Home Lending","Loan: Title Only (Outside Escrow)","Loan","6509 Pine Avenue, Bell, CA  90201-2503","Closed","Oct 14, 2021","","453000.00","0.00"
"Sep 10, 2021","10245083","In House - SoCal Ventura","Bloom Home Lending","Loan: Title Only (Outside Escrow)","Loan","6509 Pine Avenue, Bell, CA  90201-2503","Closed","Oct 14, 2021","Oct 8, 2021","453000.00","0.00"
"Sep 10, 2021","10245085","Al Alfonso","Reali Escrow Inc","Loan: Title Only (Outside Escrow) (N)","Loan","6559 Old Meadow Court, San Jose, CA  95135-1636","Closed","Feb 17, 2022","","515000.00","0.00"
"Sep 10, 2021","10245085","Al Alfonso","Reali Escrow Inc","Loan: Title Only (Outside Escrow) (N)","Loan","6559 Old Meadow Court, San Jose, CA  95135-1636","Closed","Feb 17, 2022","Oct 20, 2021","515000.00","0.00"
"Sep 10, 2021","10245089","Scott & Angeline","Broadview Home Loans","Loan: Title and Escrow (N)","Loan","8 Three Vines Court, Ladera Ranch, CA  92694","Policy Issued","","","364700.00","0.00"
"Sep 10, 2021","10245090","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","1400 Felton Way, Plumas Lake, CA  95961","Closed","Sep 27, 2021","","307000.00","0.00"
"Sep 10, 2021","10245090","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","1400 Felton Way, Plumas Lake, CA  95961","Closed","Sep 27, 2021","Sep 24, 2021","307000.00","0.00"
"Sep 10, 2021","10245091","Scott & Angeline","Diamond Global Escrow","Loan: Title Only (Outside Escrow)","Loan","801 North Garfield Avenue, Unit 7, Pasadena, CA  91104","Closed","Nov 20, 2021","","254000.00","0.00"
"Sep 10, 2021","10245093","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","1426 Venetian Mallow Court, Beaumont, CA  92223","Closed","Oct 2, 2021","Oct 1, 2021","340000.00","0.00"
"Sep 10, 2021","10245096","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","28300 Little Lake Court, Menifee, CA  92585","Closed","Sep 28, 2021","","332000.00","0.00"
"Sep 10, 2021","10245102","Tom Lowther","Vantage Point","Loan: Title Only (Outside Escrow) (N)","Loan","5931 East Oakbrook Street, Long Beach, CA  90815","Closed","Nov 17, 2021","Nov 16, 2021","358300.00","0.00"
"Aug 30, 2021","10243908","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","3849 Brookline Avenue, Rosemead, CA  91770","Closed","Sep 22, 2021","","513000.00","0.00"
"Aug 30, 2021","10243911","Scott & Angeline","iHome Investment Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1719 257th Street, Los Angeles, CA  90717","Closed","Oct 19, 2021","","454000.00","0.00"
"Aug 30, 2021","10243911","Scott & Angeline","iHome Investment Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1719 257th Street, Los Angeles, CA  90717","Closed","Oct 19, 2021","Oct 18, 2021","454000.00","0.00"
"Aug 30, 2021","10243912","Scott & Angeline","Guardian Capital","Loan: Title Only (Outside Escrow) (N)","Loan","34 Acacia Tree Lane, Irvine, CA  92612","Closed","Sep 29, 2021","Sep 29, 2021","470000.00","0.00"
"Aug 30, 2021","10243913","Mike Johnson","Morningstar Mortgage","Loan: Title Only (Outside Escrow)","Loan","854 18th Street, Unit 12, Santa Monica, CA  90403","Closed","Oct 9, 2021","","392000.00","0.00"
"Aug 30, 2021","10243915","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","6501 Hesperia Avenue, Reseda, CA  91335","Closed","Sep 28, 2021","","688000.00","0.00"
"Aug 30, 2021","10243919","Mike Johnson","Advanced Escrow Corporation","Loan: Title Only (Outside Escrow) (N)","Loan","24291 Augusta Drive, Corona, CA  92883","Closed","Oct 27, 2021","Oct 26, 2021","319200.00","0.00"
"Aug 30, 2021","10243919","Mike Johnson","Advanced Escrow Corporation","Loan: Title Only (Outside Escrow) (N)","Loan","24291 Augusta Drive, Corona, CA  92883","Closed","Oct 27, 2021","Oct 26, 2021","319200.00","0.00"
"Aug 30, 2021","10243923","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","4315 Baldwin Park Boulevard, Baldwin Park, CA  91706","Closed","Oct 15, 2021","Oct 14, 2021","227000.00","0.00"
"Aug 30, 2021","10243928","Mike Johnson","Pacific City Escrow","Loan: Title Only (Outside Escrow)","Loan","25322 Romera Place, Lake Forest, CA  92630-4242","Closed","Dec 3, 2021","Dec 1, 2021","424000.00","0.00"
"Aug 30, 2021","10243930","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","6829 Saint Patrick Court, Citrus Heights, CA  95621","Closed","Sep 16, 2021","","185000.00","0.00"
"Aug 30, 2021","10243933","Mike Johnson","Ocean Lending Home Loans, Inc,  ISAOA/ATIMA","Loan: Title Only (Outside Escrow)","Loan","25155 Jefferson Avenue, Murrieta, CA  92562","Cancelled","Jan 3, 2022","","552000.00","0.00"
"Aug 30, 2021","10243935","Scott & Angeline","Viva Escrow!, Inc","Loan: Title Only (Outside Escrow)","Loan","19517 Ronald Avenue, Torrance, CA  90503-1238","Closed","Oct 14, 2021","","822000.00","0.00"
"Aug 30, 2021","10243937","Justin Nouri","American Financial Lending Inc","Loan: Title Only (Outside Escrow)","Loan","6110 Garfield Avenue, Sacramento, CA  95841","Closed","Oct 27, 2021","Oct 21, 2021","352500.00","0.00"
"Aug 30, 2021","10243939","Cibeli Tregembo","Emerald Funding","Loan:  Title and Escrow","Loan","14058 Daubert Street, San Fernando Area, Los Angeles, CA  91340","Closed","Oct 2, 2021","Sep 28, 2021","548000.00","0.00"
"Aug 30, 2021","10243943","Vincent Zarian","Valleywide Lending","Loan: Title Only (Outside Escrow)","Loan","1192 El Monte Drive, Simi Valley, CA  93065","Closed","Oct 8, 2021","","625762.00","0.00"
"Aug 30, 2021","10243948","Enrique Aguilar","Xpress Funding","Loan: Title Only (Outside Escrow)","Loan","4643 Edelle Place, Los Angeles, CA  90032","Closed","Feb 17, 2022","","514000.00","0.00"
"Aug 30, 2021","10243949","Jared Armas","The Mortgage Group","Loan:  Title and Escrow","Loan","28048 Urbandale Ave, Santa Clarita, CA  91350","Closed","Oct 19, 2021","Oct 8, 2021","483000.00","0.00"
"Aug 31, 2021","10243954","Team Meza","Anchor Seaport Escrow","Loan: Title Only (Outside Escrow)","Loan","8618 Melva Street, Downey, CA  90242-2645","Closed","Oct 1, 2021","","354500.00","0.00"
"Aug 31, 2021","10243956","Nicholas J Watt","Corner Escrow","Loan: Title Only (Outside Escrow)","Loan","7016 Zeeland Drive, Citrus Heights, CA  95621","Closed","Nov 2, 2021","","333750.00","0.00"
"Aug 31, 2021","10243963","Scott & Angeline","Advanced Horizon Lending","Loan: Title Only (Outside Escrow)","Loan","7902 Santa Barbara Avenue, Stanton, CA  90680","Closed","Sep 16, 2021","Sep 15, 2021","305022.00","0.00"
"Aug 31, 2021","10243968","Al Alfonso","Reali Escrow Inc","Loan: Title Only (Outside Escrow) (N)","Loan","1663 Holmes Brothers Court, Manteca, CA  95337","Cancelled","Nov 30, 2021","","510400.00","0.00"
"Aug 31, 2021","10243989","Scott & Angeline","Advanced Horizon Lending","Loan: Title Only (Outside Escrow)","Loan","13458 Prosperity Place, Garden Grove, CA  92843","Closed","Sep 20, 2021","Sep 20, 2021","540600.00","0.00"
"Aug 31, 2021","10243990","Sonia Flores","Platinum Financial Services","Loan: Title Only (Outside Escrow) (N)","Loan","1473 North Fenimore Avenue, Covina, CA  91722","Closed","Oct 8, 2021","Oct 5, 2021","480000.00","0.00"
"Aug 31, 2021","10243991","Tom Lowther","Vantage Point","Loan: Title Only (Outside Escrow) (N)","Loan","10749 Ramsgate Drive, Santee, CA  92071","Cancelled","Feb 14, 2022","","300000.00","0.00"
"Aug 31, 2021","10244004","Scott & Angeline","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","9017 Citation Court, (Alta Loma Area), Rancho Cucamonga, CA  91737","Closed","Sep 20, 2021","","285000.00","0.00"
"Aug 31, 2021","10244008","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","15387 Murray Avenue, Chino Hills, CA  91709-3169","Closed","Oct 14, 2021","Oct 13, 2021","237000.00","0.00"
"Aug 31, 2021","10244009","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","233 East Lime Avenue, Unit 1,2,3,4, Monrovia, CA  91016","Closed","Oct 20, 2021","","1198134.00","0.00"
"Aug 31, 2021","10244012","Daphne Alt","Bydand Home Loans, LLC","Loan: Title and Escrow (N)","Loan","533 44th Street, Oakland, CA  94609-2034","Cancelled","Dec 6, 2021","","421700.00","0.00"
"Aug 13, 2021","10242266","Scott & Angeline","MFG Funding","Loan: Title Only (Outside Escrow) (N)","Loan","94 Night Heron Lane, Aliso Viejo, CA  92656","Closed","Sep 16, 2021","","320000.00","0.00"
"Aug 13, 2021","10242266","Scott & Angeline","MFG Funding","Loan: Title Only (Outside Escrow) (N)","Loan","94 Night Heron Lane, Aliso Viejo, CA  92656","Closed","Sep 16, 2021","Sep 7, 2021","320000.00","0.00"
"Aug 13, 2021","10242268","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","22719 Lakeway Drive, Unit 400, Diamond Bar, CA  91765","Closed","Oct 14, 2021","Oct 12, 2021","56000.00","0.00"
"Aug 13, 2021","10242274","Sandra Millar","Corner Escrow","Loan: Title Only (Outside Escrow)","Loan","2 Salzburg, Unit 42, Newport Beach, CA  92660","Closed","Oct 6, 2021","Sep 29, 2021","1500000.00","0.00"
"Aug 13, 2021","10242281","Sonia Flores","Blu Eleven Mortgage","Loan: Title Only (Outside Escrow)","Loan","812 Jennings Avenue, Santa Barbara, CA  93103","Closed","Nov 12, 2021","","918750.00","0.00"
"Aug 13, 2021","10242282","Scott & Angeline","MFG Funding","Loan: Title Only (Outside Escrow) (N)","Loan","2826 Calle Aventura, Rancho Palos Verdes, CA  90275","Policy Issued","","","396000.00","0.00"
"Aug 13, 2021","10242282","Scott & Angeline","MFG Funding","Loan: Title Only (Outside Escrow) (N)","Loan","2826 Calle Aventura, Rancho Palos Verdes, CA  90275","Policy Issued","","Sep 2, 2021","396000.00","0.00"
"Aug 13, 2021","10242286","Scott & Angeline","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","10442 Jurupa Road, Jurupa Valley, CA  91752","Closed","Sep 17, 2021","","695000.00","0.00"
"Aug 13, 2021","10242289","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","13925 El Moro Avenue, La Mirada, CA  90638","Closed","Sep 2, 2021","","398500.00","0.00"
"Aug 13, 2021","10242290","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","18247 Schoenborn Street, (Northridge Area), Los Angeles, CA  91325","Closed","Sep 20, 2021","","661630.00","0.00"
"Aug 13, 2021","10242298","Scott & Angeline","Mutual Escrow","Loan: Title Only (Outside Escrow)","Loan","3308 Duke Avenue, Claremont, CA  91711-3626","Closed","Sep 2, 2021","","517500.00","0.00"
"Aug 14, 2021","10242304","Scott & Angeline","iHome Investment Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1554 Chia Way, Los Angeles, CA  90041","Closed","Sep 30, 2021","","652000.00","0.00"
"Aug 14, 2021","10242307","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow)","Loan","1767 Beavertail Drive, Lake Havasu City, AZ  86403","Closed","Sep 27, 2021","Sep 27, 2021","262500.00","0.00"
"Aug 14, 2021","10242308","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","25425 Shelley Place, Stevenson Ranch, CA  91381","Closed","Sep 16, 2021","","502030.00","0.00"
"Aug 15, 2021","10242309","Scott & Angeline","Lee Mortgage Advisors","Loan:  Title and Escrow","Loan","81 Via Sonrisa, San Clemente, CA  92673","Closed","Sep 27, 2021","","822375.00","0.00"
"Aug 16, 2021","10242312","Tom Lowther","Vantage Point","Loan: Title Only (Outside Escrow) (N)","Loan","759 Evergreen Drive, Lodi, CA  95242-4686","Closed","Nov 10, 2021","Nov 9, 2021","337000.00","0.00"
"Aug 16, 2021","10242315","Malay Wadhwa","Lotus Escrow","Loan: Title Only (Outside Escrow)","Loan","223 North Camino Arroyo, Palm Desert, CA  92260-0379","Closed","Oct 1, 2021","Sep 21, 2021","370000.00","0.00"
"Aug 16, 2021","10242317","Mike Johnson","Boulton Mortgage and Real Estate Services","Loan: Title Only (Outside Escrow) (N)","Loan","2019 Carnegie Lane, Unit 5, Redondo Beach, CA  90278","Closed","Nov 17, 2021","","577500.00","0.00"
"Aug 16, 2021","10242319","Kelly Corona","Security Bancorp","Loan: Title Only (Outside Escrow)","Loan","41944 Sonoma Road, Palmdale, CA  93551-5768","Closed","Oct 22, 2021","","675620.00","0.00"
"Aug 16, 2021","10242320","Mike Johnson","Pacific City Escrow","Loan: Title Only (Outside Escrow)","Loan","355 Brookside Drive, Chico, CA  95928-3937","Closed","Oct 27, 2021","","216727.00","0.00"
"Aug 16, 2021","10242326","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","7518 & 7520 Melrose Avenue, Rosemead, CA  91770","Closed","Sep 30, 2021","Sep 29, 2021","637500.00","0.00"
"Aug 16, 2021","10242328","Scott & Angeline","JD Processing","Loan: Title Only (Outside Escrow)","Loan","1176 Harrier Street, Perris, CA  92571","Cancelled","Nov 18, 2021","","240000.00","0.00"
"Aug 16, 2021","10242334","Nicholas J Watt","Corner Escrow","Loan: Title Only (Outside Escrow)","Loan","3127 Anasazi Way, Simi Valley, CA  93063-2067","Closed","Sep 13, 2021","Sep 1, 2021","165000.00","0.00"
"Aug 16, 2021","10242336","Tom Lowther","Vantage Point","Loan: Title Only (Outside Escrow) (N)","Loan","455 Diamond Street, San Francisco, CA  94114","Closed","Oct 28, 2021","","296000.00","0.00"
"Aug 16, 2021","10242338","Scott & Angeline","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","27365 Capricho, Mission Viejo, CA  92692","Closed","Feb 17, 2022","Aug 30, 2021","340000.00","0.00"
"Aug 16, 2021","10242339","Simon Wu","Central Escrow","Loan: Title Only (Outside Escrow)","Loan","638 West 120th Street, Los Angeles, CA  90044","Closed","Sep 24, 2021","Sep 24, 2021","300000.00","0.00"
"Aug 16, 2021","10242340","Daphne Alt","Bydand Home Loans, LLC","Loan: Title and Escrow (N)","Loan","10098 Collings Road, Wilton, CA  95693","Closed","Oct 23, 2021","","659130.00","0.00"
"Aug 16, 2021","10242340","Daphne Alt","Bydand Home Loans, LLC","Loan: Title and Escrow (N)","Loan","10098 Collings Road, Wilton, CA  95693","Closed","Oct 23, 2021","Oct 22, 2021","659130.00","0.00"
"Aug 16, 2021","10242342","Vincent Zarian","Valleywide Lending","Loan: Title Only (Outside Escrow)","Loan","6520 Aldea Avenue, (Van Nuys Area), Los Angeles, CA  91406-5403","Closed","Sep 14, 2021","Sep 10, 2021","548000.00","0.00"
"Aug 16, 2021","10242344","Scott & Angeline","Central Escrow","Loan: Title Only (Outside Escrow)","Loan","1014 Woodcrest Avenue, Brea, CA  92821-1853","Closed","Sep 14, 2021","","767897.00","0.00"
"Aug 31, 2021","10244015","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","16295 Bridgton Circle, Riverside, CA  92503","Closed","Oct 1, 2021","","254000.00","0.00"
"Aug 31, 2021","10244016","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","10672 Providence Drive, Villa Park, CA  92861","Closed","Nov 6, 2021","Nov 5, 2021","526000.00","0.00"
"Aug 31, 2021","10244018","Mike Johnson","Prominent Escrow Services","Loan: Title Only (Outside Escrow)","Loan","427 Corona Court, Lancaster, CA  93535","Cancelled","Dec 20, 2021","","203000.00","0.00"
"Aug 31, 2021","10244019","Scott & Angeline","Diamond Global Escrow","Loan: Title Only (Outside Escrow)","Loan","150 South Dommer Avenue, Walnut, CA  91789-2314","Closed","Sep 24, 2021","Sep 23, 2021","283500.00","0.00"
"Aug 31, 2021","10244022","Linda Ruiz","Pridemark Group","Loan: Title Only (Outside Escrow)","Loan","24826 Daphne West, Mission Viejo, CA  92691","Closed","Oct 7, 2021","","519000.00","0.00"
"Aug 31, 2021","10244024","Team Meza","Vision One Mortgage Inc","Loan: Title Only (Outside Escrow)","Loan","3147, 3147 1/4 & 3147 1/2 Cherokee Avenue, South Gate, CA  90280","Closed","Dec 3, 2021","","456000.00","0.00"
"Aug 31, 2021","10244026","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","2513 Threewoods Lane, Fullerton, CA  92831","Closed","Oct 14, 2021","","548250.00","0.00"
"Aug 31, 2021","10244027","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","6139 Satterfield Way, Chino, CA  91710","Cancelled","Nov 30, 2021","","468000.00","0.00"
"Aug 31, 2021","10244029","Daphne Alt","Equity 123 Lending","Loan: Title and Escrow (N)","Loan","329 Dahlia Avenue, (Corona del Mar Area), Newport Beach, CA  92625","Closed","Oct 2, 2021","Sep 23, 2021","310000.00","0.00"
"Aug 31, 2021","10244042","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","5869 Radford Avenue, North Hollywood, CA  91607","Closed","Oct 27, 2021","Oct 26, 2021","548250.00","0.00"
